"date","daily_flow.Open","daily_hypo","daily_epi","daily_chla","daily_tp","daily_doc","daily_swdoc","daily_secchi"
2011-05-03,,3,3,1.5,6,3.8025,,4.6
2011-05-04,422,,,,,,,
2011-05-05,495,,,,,,,
2011-05-06,499,,,,,,,
2011-05-07,321,,,,,,,
2011-05-08,320,,,,,,,
2011-05-09,326,,,,,,,
2011-05-10,310,,,,,,,
2011-05-11,309,,,,,,,
2011-05-12,312,,,,,,5.22,
2011-05-13,316,,,,,,,
2011-05-14,269,,,,,,,
2011-05-15,183,,,,,,,
2011-05-16,187,,,,,,12.1725,
2011-05-17,204,,,,,,,
2011-05-18,185,,,,,,8.37,
2011-05-19,184,,,,,,,
2011-05-20,179,,,,,,,
2011-05-21,179,,,,,,,
2011-05-22,193,,,,,,,
2011-05-23,188,,,,,,,
2011-05-24,179,,,,,,,
2011-05-25,181,,,,,,,
2011-05-26,209,,,,,,,
2011-05-27,210,,,,,,,
2011-05-28,209,,,,,,,
2011-05-29,208,,,,,,,
2011-05-30,187,,,,,,,
2011-05-31,180,,,,,,,
2011-06-01,184,,,,,,,
2011-06-02,187,,,,,,,
2011-06-03,205,,,,,,,
2011-06-04,237,,,,,,,
2011-06-05,268,,,,,,,
2011-06-06,312,,,,,,,
2011-06-07,359,,,,,,,
2011-06-08,212,,,,,,,
2011-06-09,221,,,,,,8.73,
2011-06-10,404,,,,,,,
2011-06-11,201,,,,,,,
2011-06-12,190,,,,,,,
2011-06-13,357,,,,,,,
2011-06-14,377,,,,,,,
2011-06-15,346,,,,,,10.02375,
2011-06-16,358,,,,,,,
2011-06-17,349,,,,,,,
2011-06-18,189,,,,,,,
2011-06-19,189,,,,,,,
2011-06-20,323,,,,,,,
2011-06-21,431,,,,,,,
2011-06-22,426,,,,,,5.31,
2011-06-23,418,,,,,,,
2011-06-24,450,,,,,,,
2011-06-25,442,,,,,,,
2011-06-26,422,,,,,,,
2011-06-27,478,,,,,,,
2011-06-28,591,,,,,,,
2011-06-28,,6.5,16.5,2.6,6.25,4.23,,5
2011-06-29,540,,,,,,,
2011-06-30,525,,,,,,,
2011-07-01,529,,,,,,,
2011-07-02,613,,,,,,,
2011-07-03,632,,,,,,,
2011-07-04,624,,,,,,,
2011-07-05,338,,,,,,,
2011-07-06,341,,,,,,,
2011-07-07,347,,,,,,,
2011-07-08,349,,,,,,,
2011-07-09,369,,,,,,,
2011-07-10,326,,,,,,,
2011-07-11,472,,,,,,,
2011-07-12,489,,,,,,,
2011-07-13,467,,,,,,10.7775,
2011-07-14,497,,,,,,,
2011-07-15,586,,,,,,,
2011-07-16,512,,,,,,,
2011-07-17,574,,,,,,,
2011-07-18,565,,,,,,,
2011-07-19,584,,,,,,5.49,
2011-07-20,592,,,,,,,
2011-07-21,610,,,,,,,
2011-07-22,584,,,,,,,
2011-07-23,578,,,,,,,
2011-07-24,575,,,,,,,
2011-07-25,611,,,,,,,
2011-07-26,624,,,,,,,
2011-07-27,621,,,,,,,
2011-07-28,620,,,,,,,
2011-07-29,602,,,,,,,
2011-07-30,602,,,,,,,
2011-07-31,592,,,,,,,
2011-08-01,593,,,,,,,
2011-08-02,515,,,,,,,
2011-08-03,537,,,,,,,
2011-08-04,531,,,,,,,
2011-08-05,508,,,,,,,
2011-08-06,344,,,,,,,
2011-08-07,336,,,,,,,
2011-08-08,489,,,,,,,
2011-08-09,387,,,,,,5.94,
2011-08-09,,7.6,18.5,1.9,7,4.365,,4.6
2011-08-10,319,,,,,,,
2011-08-11,601,,,,,,7.83,
2011-08-12,601,,,,,,,
2011-08-13,570,,,,,,,
2011-08-14,603,,,,,,,
2011-08-15,571,,,,,,12.3042857142857,
2011-08-16,560,,,,,,16.2,
2011-08-17,562,,,,,,,
2011-08-18,564,,,,,,,
2011-08-19,565,,,,,,,
2011-08-20,565,,,,,,,
2011-08-21,565,,,,,,,
2011-08-22,568,,,,,,,
2011-08-23,570,,,,,,,
2011-08-24,568,,,,,,,
2011-08-25,567,,,,,,,
2011-08-26,548,,,,,,,
2011-08-27,542,,,,,,,
2011-08-28,545,,,,,,,
2011-08-29,549,,,,,,,
2011-08-30,559,,,,,,,
2011-08-31,560,,,,,,,
2011-09-01,555,,,,,,,
2011-09-02,528,,,,,,,
2011-09-03,562,,,,,,,
2011-09-04,564,,,,,,,
2011-09-05,556,,,,,,,
2011-09-06,541,,,,,,,
2011-09-07,526,,,,,,,
2011-09-08,505,,,,,,,
2011-09-09,583,,,,,,,
2011-09-10,582,,,,,,,
2011-09-11,596,,,,,,,
2011-09-12,595,,,,,,,
2011-09-13,595,,,,,,,
2011-09-14,639,,,,,,13.905,
2011-09-15,816,,,,,,,
2011-09-16,812,,,,,,,
2011-09-17,695,,,,,,,
2011-09-18,847,,,,,,,
2011-09-19,844,,,,,,,
2011-09-20,833,,,,,,,
2011-09-21,703,,,,,,6.21,
2011-09-22,859,,,,,,,
2011-09-23,863,,,,,,,
2011-09-24,860,,,,,,,
2011-09-25,862,,,,,,,
2011-09-26,866,,,,,,,
2011-09-27,875,,,,,,,
2011-09-28,877,,,,,,,
2011-09-29,873,,,,,,7.2,
2011-09-30,862,,,,,,,
2011-10-01,864,,,,,,,
2011-10-02,860,,,,,,,
2011-10-03,865,,,,,,,
2011-10-04,868,,,,,,,
2011-10-05,870,,,,,,,
2011-10-06,852,,,,,,6.12,
2011-10-07,863,,,,,,,
2011-10-08,820,,,,,,,
2011-10-09,818,,,,,,,
2011-10-10,824,,,,,,,
2011-10-11,837,,,,,,,
2011-10-12,842,,,,,,14.85,
2011-10-13,834,,,,,,,
2011-10-14,842,,,,,,,
2011-10-15,860,,,,,,,
2011-10-16,870,,,,,,,
2011-10-17,859,,,,,,11.7257142857143,
2011-10-18,503,,,,,,7.56,
2011-10-19,565,,,,,,,
2011-10-19,,11.5,11.4,1.7,8,4.455,,3.8
2011-10-20,609,,,,,,,
2011-10-21,710,,,,,,,
2011-10-22,785,,,,,,,
2011-10-23,775,,,,,,,
2011-10-24,805,,,,,,,
2011-10-25,839,,,,,,,
2011-10-26,833,,,,,,,
2011-10-27,735,,,,,,,
2011-10-28,868,,,,,,,
2011-10-29,866,,,,,,,
2011-10-30,857,,,,,,,
2011-10-31,863,,,,,,,
2011-11-01,874,,,,,,,
2011-11-02,884,,,,,,,
2011-11-03,871,,,,,,,
2011-11-04,869,,,,,,,
2011-11-05,878,,,,,,,
2011-11-06,884,,,,,,,
2011-11-07,882,,,,,,,
2011-11-08,881,,,,,,,
2011-11-09,880,,,,,,,
2011-11-10,882,,,,,,,
2011-11-11,875,,,,,,,
2011-11-12,700,,,,,,,
2011-11-13,601,,,,,,,
2011-11-14,803,,,,,,,
2011-11-15,811,,,,,,11.52,
2011-11-16,817,,,,,,5.94,
2011-11-17,806,,,,,,,
2011-11-18,800,,,,,,,
2011-11-19,621,,,,,,,
2011-11-20,622,,,,,,,
2011-11-21,808,,,,,,,
2011-11-22,860,,,,,,,
2011-11-23,862,,,,,,,
2011-11-24,811,,,,,,,
2011-11-25,777,,,,,,,
2011-11-26,629,,,,,,,
2011-11-27,561,,,,,,,
2011-11-28,734,,,,,,,
2011-11-29,792,,,,,,,
2011-11-30,797,,,,,,,
2011-12-01,786,,,,,,7.38,
2011-12-02,790,,,,,,,
2011-12-03,581,,,,,,,
2011-12-04,593,,,,,,,
2011-12-05,385,,,,,,,
2011-12-06,309,,,,,,,
2011-12-07,300,,,,,,,
2011-12-08,305,,,,,,,
2011-12-09,337,,,,,,,
2011-12-10,394,,,,,,,
2011-12-11,592,,,,,,,
2011-12-12,603,,,,,,,
2011-12-13,630,,,,,,,
2011-12-14,627,,,,,,12.06,
2011-12-15,625,,,,,,7.47,
2011-12-16,619,,,,,,,
2011-12-17,599,,,,,,,
2011-12-18,627,,,,,,,
2011-12-19,797,,,,,,,
2011-12-20,800,,,,,,,
2011-12-21,800,,,,,,,
2011-12-22,795,,,,,,,
2011-12-23,804,,,,,,,
2011-12-24,761,,,,,,,
2011-12-25,622,,,,,,,
2011-12-26,622,,,,,,,
2011-12-27,801,,,,,,,
2011-12-28,799,,,,,,,
2011-12-29,708,,,,,,,
2011-12-30,823,,,,,,,
2011-12-31,857,,,,,,,
2012-01-01,853,,,,,,,
2012-01-02,852,,,,,,,
2012-01-03,819,,,,,,,
2012-01-04,737,,,,,,,
2012-01-05,822,,,,,,,
2012-01-06,843,,,,,,,
2012-01-07,855,,,,,,,
2012-01-08,861,,,,,,,
2012-01-09,857,,,,,,,
2012-01-10,854,,,,,,,
2012-01-11,846,,,,,,6.3,
2012-01-12,781,,,,,,,
2012-01-13,798,,,,,,,
2012-01-14,855,,,,,,,
2012-01-15,610,,,,,,,
2012-01-16,792,,,,,,10.4785714285714,
2012-01-17,805,,,,,,,
2012-01-18,800,,,,,,,
2012-01-19,784,,,,,,,
2012-01-20,780,,,,,,,
2012-01-21,618,,,,,,,
2012-01-22,604,,,,,,,
2012-01-23,776,,,,,,,
2012-01-24,759,,,,,,,
2012-01-25,752,,,,,,,
2012-01-26,802,,,,,,,
2012-01-27,856,,,,,,,
2012-01-28,858,,,,,,,
2012-01-29,862,,,,,,,
2012-01-30,751,,,,,,,
2012-01-31,704,,,,,,,
2012-02-01,784,,,,,,,
2012-02-02,830,,,,,,,
2012-02-03,820,,,,,,,
2012-02-04,815,,,,,,,
2012-02-05,685,,,,,,,
2012-02-06,644,,,,,,,
2012-02-07,638,,,,,,,
2012-02-08,704,,,,,,,
2012-02-09,737,,,,,,,
2012-02-10,728,,,,,,,
2012-02-11,716,,,,,,,
2012-02-12,722,,,,,,,
2012-02-13,720,,,,,,7.2,
2012-02-14,735,,,,,,,
2012-02-15,733,,,,,,11.55375,
2012-02-16,726,,,,,,,
2012-02-17,741,,,,,,,
2012-02-18,819,,,,,,,
2012-02-19,837,,,,,,,
2012-02-20,824,,,,,,11.97,
2012-02-21,819,,,,,,,
2012-02-22,802,,,,,,,
2012-02-23,787,,,,,,,
2012-02-24,760,,,,,,,
2012-02-25,760,,,,,,,
2012-02-26,829,,,,,,,
2012-02-27,821,,,,,,,
2012-02-28,822,,,,,,,
2012-02-29,822,,,,,,,
2012-03-01,828,,,,,,,
2012-03-02,837,,,,,,,
2012-03-03,768,,,,,,,
2012-03-04,826,,,,,,,
2012-03-05,833,,,,,,,
2012-03-06,841,,,,,,,
2012-03-07,845,,,,,,,
2012-03-08,846,,,,,,,
2012-03-09,847,,,,,,,
2012-03-10,864,,,,,,,
2012-03-11,729,,,,,,,
2012-03-12,792,,,,,,,
2012-03-13,783,,,,,,,
2012-03-14,817,,,,,,12.4425,
2012-03-15,796,,,,,,,
2012-03-16,832,,,,,,,
2012-03-17,507,,,,,,,
2012-03-18,653,,,,,,,
2012-03-19,748,,,,,,,
2012-03-20,681,,,,,,5.49,
2012-03-21,675,,,,,,,
2012-03-22,675,,,,,,7.2,
2012-03-23,625,,,,,,,
2012-03-24,490,,,,,,,
2012-03-25,465,,,,,,,
2012-03-26,446,,,,,,,
2012-03-27,596,,,,,,,
2012-03-28,563,,,,,,,
2012-03-29,455,,,,,,,
2012-03-30,456,,,,,,,
2012-03-31,319,,,,,,,
2012-04-01,329,,,,,,,
2012-04-02,603,,,,,,,
2012-04-03,515,,,,,,,
2012-04-04,500,,,,,,,
2012-04-05,815,,,,,,,
2012-04-06,292,,,,,,,
2012-04-07,300,,,,,,,
2012-04-08,588,,,,,,,
2012-04-09,345,,,,,,,
2012-04-10,505,,,,,,,
2012-04-11,620,,,,,,,
2012-04-12,658,,,,,,,
2012-04-13,589,,,,,,,
2012-04-14,491,,,,,,,
2012-04-15,393,,,,,,,
2012-04-16,715,,,,,,11.19375,
2012-04-17,734,,,,,,6.21,
2012-04-17,,2.5,2.7,3.2,7.25,4.0275,,6.9
2012-04-18,682,,,,,,,
2012-04-19,637,,,,,,,
2012-04-20,709,,,,,,,
2012-04-21,711,,,,,,,
2012-04-22,704,,,,,,,
2012-04-23,810,,,,,,,
2012-04-24,622,,,,,,,
2012-04-25,600,,,,,,,
2012-04-26,659,,,,,,,
2012-04-27,603,,,,,,,
2012-04-28,302,,,,,,,
2012-04-29,320,,,,,,,
2012-04-30,389,,,,,,,
2012-05-01,405,,,,,,,
2012-05-02,378,,,,,,,
2012-05-03,444,,,,,,,
2012-05-04,442,,,,,,,
2012-05-05,591,,,,,,,
2012-05-06,510,,,,,,,
2012-05-07,735,,,,,,,
2012-05-08,701,,,,,,,
2012-05-09,713,,,,,,5.49,
2012-05-10,695,,,,,,,
2012-05-11,590,,,,,,,
2012-05-12,421,,,,,,,
2012-05-13,452,,,,,,,
2012-05-14,598,,,,,,,
2012-05-15,742,,,,,,15.7628571428571,
2012-05-16,686,,,,,,,
2012-05-17,448,,,,,,,
2012-05-18,609,,,,,,,
2012-05-19,525,,,,,,,
2012-05-20,377,,,,,,,
2012-05-21,580,,,,,,,
2012-05-22,614,,,,,,,
2012-05-22,,5.2,8.5,2.4,6.5,4.23,,4.3
2012-05-23,607,,,,,,,
2012-05-24,530,,,,,,7.38,
2012-05-25,323,,,,,,,
2012-05-26,266,,,,,,,
2012-05-27,262,,,,,,,
2012-05-28,305,,,,,,,
2012-05-29,562,,,,,,,
2012-05-30,686,,,,,,,
2012-05-31,659,,,,,,,
2012-06-01,581,,,,,,,
2012-06-02,410,,,,,,,
2012-06-03,395,,,,,,,
2012-06-04,600,,,,,,,
2012-06-05,469,,,,,,,
2012-06-06,427,,,,,,,
2012-06-07,478,,,,,,,
2012-06-08,443,,,,,,,
2012-06-09,257,,,,,,,
2012-06-10,258,,,,,,,
2012-06-11,398,,,,,,,
2012-06-12,382,,,,,,,
2012-06-12,,5.9,12.7,5.1,5.75,4.2075,,5.4
2012-06-13,397,,,,,,12.20625,
2012-06-14,437,,,,,,,
2012-06-15,413,,,,,,,
2012-06-16,339,,,,,,,
2012-06-17,295,,,,,,,
2012-06-18,574,,,,,,,
2012-06-19,747,,,,,,,
2012-06-20,547,,,,,,6.66,
2012-06-21,464,,,,,,,
2012-06-22,328,,,,,,,
2012-06-23,316,,,,,,,
2012-06-24,317,,,,,,,
2012-06-25,473,,,,,,,
2012-06-26,470,,,,,,,
2012-06-27,388,,,,,,,
2012-06-28,421,,,,,,,
2012-06-29,352,,,,,,,
2012-06-30,284,,,,,,,
2012-07-01,308,,,,,,,
2012-07-02,358,,,,,,,
2012-07-03,422,,,,,,,
2012-07-04,483,,,,,,,
2012-07-05,490,,,,,,,
2012-07-06,579,,,,,,,
2012-07-07,734,,,,,,,
2012-07-08,726,,,,,,,
2012-07-09,690,,,,,,,
2012-07-10,701,,,,,,,
2012-07-11,706,,,,,,,
2012-07-12,699,,,,,,,
2012-07-13,709,,,,,,,
2012-07-14,768,,,,,,,
2012-07-15,769,,,,,,,
2012-07-16,708,,,,,,12.22875,
2012-07-17,703,,,,,,5.49,
2012-07-18,703,,,,,,,
2012-07-19,845,,,,,,,
2012-07-20,872,,,,,,,
2012-07-21,867,,,,,,,
2012-07-22,872,,,,,,,
2012-07-23,876,,,,,,,
2012-07-24,881,,,,,,,
2012-07-25,733,,,,,,,
2012-07-26,494,,,,,,7.47,
2012-07-27,525,,,,,,,
2012-07-28,699,,,,,,,
2012-07-29,695,,,,,,,
2012-07-30,401,,,,,,,
2012-07-31,357,,,,,,,
2012-08-01,357,,,,,,,
2012-08-02,351,,,,,,,
2012-08-03,356,,,,,,,
2012-08-04,354,,,,,,,
2012-08-05,357,,,,,,,
2012-08-06,349,,,,,,,
2012-08-07,350,,,,,,,
2012-08-08,353,,,,,,,
2012-08-09,350,,,,,,,
2012-08-10,375,,,,,,,
2012-08-11,387,,,,,,,
2012-08-12,386,,,,,,,
2012-08-13,381,,,,,,,
2012-08-14,390,,,,,,,
2012-08-14,,8,17.4,1.7,6.75,4.1175,,3.5
2012-08-15,389,,,,,,11.5,
2012-08-16,396,,,,,,5.4,
2012-08-17,382,,,,,,,
2012-08-18,391,,,,,,,
2012-08-19,391,,,,,,,
2012-08-20,387,,,,,,,
2012-08-21,394,,,,,,,
2012-08-22,390,,,,,,,
2012-08-23,392,,,,,,,
2012-08-24,388,,,,,,,
2012-08-25,391,,,,,,,
2012-08-26,390,,,,,,,
2012-08-27,392,,,,,,,
2012-08-28,394,,,,,,,
2012-08-29,392,,,,,,,
2012-08-30,394,,,,,,,
2012-08-31,367,,,,,,,
2012-09-01,358,,,,,,,
2012-09-02,360,,,,,,,
2012-09-03,434,,,,,,,
2012-09-04,355,,,,,,,
2012-09-05,356,,,,,,,
2012-09-06,355,,,,,,,
2012-09-07,353,,,,,,,
2012-09-08,367,,,,,,,
2012-09-09,359,,,,,,,
2012-09-10,374,,,,,,,
2012-09-11,384,,,,,,5.31,
2012-09-12,376,,,,,,,
2012-09-13,374,,,,,,,
2012-09-14,369,,,,,,,
2012-09-15,368,,,,,,,
2012-09-16,354,,,,,,,
2012-09-17,349,,,,,,12.24,
2012-09-18,346,,,,,,,
2012-09-19,350,,,,,,,
2012-09-20,350,,,,,,,
2012-09-21,349,,,,,,,
2012-09-22,340,,,,,,,
2012-09-23,327,,,,,,,
2012-09-24,302,,,,,,,
2012-09-25,300,,,,,,,
2012-09-26,406,,,,,,,
2012-09-27,414,,,,,,,
2012-09-28,419,,,,,,,
2012-09-29,643,,,,,,,
2012-09-30,643,,,,,,,
2012-10-01,628,,,,,,,
2012-10-02,442,,,,,,,
2012-10-03,504,,,,,,,
2012-10-04,655,,,,,,,
2012-10-05,742,,,,,,,
2012-10-06,717,,,,,,,
2012-10-07,743,,,,,,,
2012-10-08,800,,,,,,,
2012-10-09,824,,,,,,,
2012-10-10,832,,,,,,,
2012-10-11,840,,,,,,4.95,
2012-10-12,853,,,,,,,
2012-10-13,832,,,,,,,
2012-10-14,833,,,,,,,
2012-10-15,830,,,,,,12.81375,
2012-10-16,841,,,,,,7.56,
2012-10-17,844,,,,,,,
2012-10-18,831,,,,,,,
2012-10-19,831,,,,,,,
2012-10-20,800,,,,,,,
2012-10-21,794,,,,,,,
2012-10-22,820,,,,,,,
2012-10-23,820,,,,,,,
2012-10-24,826,,,,,,,
2012-10-25,815,,,,,,,
2012-10-26,818,,,,,,,
2012-10-27,837,,,,,,,
2012-10-28,846,,,,,,,
2012-10-29,846,,,,,,,
2012-10-30,808,,,,,,,
2012-10-31,842,,,,,,,
2012-11-01,569,,,,,,,
2012-11-02,824,,,,,,,
2012-11-03,827,,,,,,,
2012-11-04,832,,,,,,,
2012-11-05,851,,,,,,,
2012-11-06,851,,,,,,,
2012-11-06,,9.3,9.2,1,6.75,,,
2012-11-07,846,,,,,,,
2012-11-08,854,,,,,,,
2012-11-09,848,,,,,,,
2012-11-10,849,,,,,,,
2012-11-11,845,,,,,,,
2012-11-12,856,,,,,,,
2012-11-13,853,,,,,,,
2012-11-14,860,,,,,,11.04,
2012-11-15,854,,,,,,,
2012-11-16,663,,,,,,,
2012-11-17,857,,,,,,,
2012-11-18,903,,,,,,,
2012-11-19,857,,,,,,,
2012-11-20,860,,,,,,,
2012-11-21,853,,,,,,,
2012-11-22,861,,,,,,7.92,
2012-11-23,862,,,,,,,
2012-11-24,854,,,,,,,
2012-11-25,843,,,,,,,
2012-11-26,824,,,,,,,
2012-11-27,799,,,,,,,
2012-11-28,796,,,,,,,
2012-11-29,813,,,,,,,
2012-11-30,833,,,,,,,
2012-12-01,842,,,,,,,
2012-12-02,849,,,,,,,
2012-12-03,905,,,,,,,
2012-12-04,911,,,,,,,
2012-12-05,909,,,,,,,
2012-12-06,908,,,,,,,
2012-12-07,907,,,,,,,
2012-12-08,906,,,,,,,
2012-12-09,907,,,,,,,
2012-12-10,911,,,,,,,
2012-12-11,911,,,,,,,
2012-12-12,916,,,,,,14.04,
2012-12-13,917,,,,,,5.76,
2012-12-14,915,,,,,,,
2012-12-15,914,,,,,,,
2012-12-16,919,,,,,,,
2012-12-17,825,,,,,,10.6328571428571,
2012-12-18,823,,,,,,,
2012-12-19,856,,,,,,8.1,
2012-12-20,837,,,,,,,
2012-12-21,833,,,,,,,
2012-12-22,834,,,,,,,
2012-12-23,828,,,,,,,
2012-12-24,826,,,,,,,
2012-12-25,822,,,,,,,
2012-12-26,840,,,,,,,
2012-12-27,816,,,,,,,
2012-12-28,825,,,,,,,
2012-12-29,824,,,,,,,
2012-12-30,766,,,,,,,
2012-12-31,742,,,,,,,
2013-01-01,699,,,,,,,
2013-01-02,760,,,,,,,
2013-01-03,790,,,,,,,
2013-01-04,799,,,,,,,
2013-01-05,806,,,,,,,
2013-01-06,806,,,,,,,
2013-01-07,809,,,,,,,
2013-01-08,829,,,,,,,
2013-01-09,824,,,,,,,
2013-01-10,900,,,,,,,
2013-01-11,910,,,,,,,
2013-01-12,899,,,,,,,
2013-01-13,910,,,,,,,
2013-01-14,918,,,,,,,
2013-01-15,916,,,,,,9.61714285714286,
2013-01-16,914,,,,,,,
2013-01-17,912,,,,,,7.245,
2013-01-18,909,,,,,,,
2013-01-19,907,,,,,,,
2013-01-20,906,,,,,,,
2013-01-21,904,,,,,,,
2013-01-22,898,,,,,,,
2013-01-23,897,,,,,,,
2013-01-24,892,,,,,,,
2013-01-25,897,,,,,,,
2013-01-26,899,,,,,,,
2013-01-27,892,,,,,,,
2013-01-28,804,,,,,,,
2013-01-29,830,,,,,,,
2013-01-30,720,,,,,,,
2013-01-31,729,,,,,,,
2013-02-01,852,,,,,,,
2013-02-02,858,,,,,,,
2013-02-03,863,,,,,,,
2013-02-04,867,,,,,,,
2013-02-05,852,,,,,,,
2013-02-06,862,,,,,,,
2013-02-07,655,,,,,,,
2013-02-08,846,,,,,,,
2013-02-09,814,,,,,,,
2013-02-10,826,,,,,,,
2013-02-11,851,,,,,,,
2013-02-12,842,,,,,,,
2013-02-13,855,,,,,,9.585,
2013-02-14,855,,,,,,5.94,
2013-02-15,908,,,,,,,
2013-02-16,909,,,,,,,
2013-02-17,907,,,,,,,
2013-02-18,996,,,,,,,
2013-02-19,863,,,,,,,
2013-02-20,650,,,,,,,
2013-02-21,844,,,,,,,
2013-02-22,824,,,,,,,
2013-02-23,833,,,,,,,
2013-02-24,834,,,,,,,
2013-02-25,830,,,,,,,
2013-02-26,839,,,,,,,
2013-02-27,867,,,,,,,
2013-02-28,865,,,,,,,
2013-03-01,864,,,,,,,
2013-03-02,866,,,,,,,
2013-03-03,866,,,,,,,
2013-03-04,861,,,,,,,
2013-03-05,865,,,,,,,
2013-03-06,855,,,,,,,
2013-03-07,858,,,,,,,
2013-03-08,868,,,,,,,
2013-03-09,847,,,,,,,
2013-03-10,861,,,,,,,
2013-03-11,872,,,,,,,
2013-03-12,719,,,,,,,
2013-03-13,862,,,,,,,
2013-03-14,867,,,,,,6.12,
2013-03-15,868,,,,,,,
2013-03-16,868,,,,,,,
2013-03-17,867,,,,,,,
2013-03-18,858,,,,,,10.0542857142857,
2013-03-19,873,,,,,,,
2013-03-20,868,,,,,,,
2013-03-21,863,,,,,,,
2013-03-22,869,,,,,,,
2013-03-23,879,,,,,,,
2013-03-24,872,,,,,,,
2013-03-25,870,,,,,,7.92,
2013-03-26,862,,,,,,,
2013-03-27,872,,,,,,,
2013-03-28,874,,,,,,,
2013-03-29,879,,,,,,,
2013-03-30,877,,,,,,,
2013-03-31,879,,,,,,,
2013-04-01,879,,,,,,,
2013-04-02,821,,,,,,,
2013-04-03,816,,,,,,,
2013-04-04,806,,,,,,,
2013-04-05,829,,,,,,,
2013-04-06,857,,,,,,,
2013-04-07,859,,,,,,,
2013-04-08,877,,,,,,,
2013-04-09,856,,,,,,,
2013-04-10,865,,,,,,,
2013-04-11,871,,,,,,,
2013-04-12,871,,,,,,,
2013-04-13,868,,,,,,,
2013-04-14,868,,,,,,,
2013-04-15,865,,,,,,11.3657142857143,
2013-04-16,872,,,,,,5.76,
2013-04-17,878,,,,,,7.92,
2013-04-18,871,,,,,,,
2013-04-19,825,,,,,,,
2013-04-20,723,,,,,,,
2013-04-21,721,,,,,,,
2013-04-22,729,,,,,,,
2013-04-22,,1.6,1.3,1.5,7,,,3.8
2013-04-23,753,,,,,,,
2013-04-24,754,,,,,,,
2013-04-25,742,,,,,,,
2013-04-26,668,,,,,,,
2013-04-27,653,,,,,,,
2013-04-28,647,,,,,,,
2013-04-29,667,,,,,,,
2013-04-30,677,,,,,,,
2013-05-01,662,,,,,,,
2013-05-02,659,,,,,,,
2013-05-03,503,,,,,,,
2013-05-04,462,,,,,,,
2013-05-05,543,,,,,,,
2013-05-06,722,,,,,,,
2013-05-07,682,,,,,,,
2013-05-08,655,,,,,,,
2013-05-09,583,,,,,,,
2013-05-10,328,,,,,,,
2013-05-11,388,,,,,,,
2013-05-12,266,,,,,,,
2013-05-13,329,,,,,,,
2013-05-14,230,,,,,,,
2013-05-15,231,,,,,,10.7357142857143,
2013-05-15,,4,5.2,3,7.75,,,4.3
2013-05-16,232,,,,,,5.85,
2013-05-17,329,,,,,,,
2013-05-18,543,,,,,,,
2013-05-19,299,,,,,,,
2013-05-20,303,,,,,,,
2013-05-21,410,,,,,,,
2013-05-22,412,,,,,,,
2013-05-23,446,,,,,,,
2013-05-24,384,,,,,,,
2013-05-25,238,,,,,,,
2013-05-26,237,,,,,,,
2013-05-27,334,,,,,,7.83,
2013-05-28,368,,,,,,,
2013-05-29,405,,,,,,,
2013-05-30,322,,,,,,,
2013-05-31,320,,,,,,,
2013-06-01,304,,,,,,,
2013-06-02,306,,,,,,,
2013-06-03,750,,,,,,,
2013-06-04,779,,,,,,,
2013-06-05,488,,,,,,,
2013-06-06,520,,,,,,,
2013-06-07,322,,,,,,,
2013-06-08,377,,,,,,,
2013-06-09,331,,,,,,,
2013-06-10,566,,,,,,,
2013-06-11,492,,,,,,,
2013-06-11,,4.5,14.8,6.5,7.25,,,3
2013-06-12,507,,,,,,,
2013-06-13,283,,,,,,,
2013-06-14,407,,,,,,,
2013-06-15,317,,,,,,,
2013-06-16,218,,,,,,,
2013-06-17,224,,,,,,10.08,
2013-06-18,240,,,,,,,
2013-06-19,277,,,,,,5.58,
2013-06-20,542,,,,,,,
2013-06-21,305,,,,,,,
2013-06-22,255,,,,,,,
2013-06-23,256,,,,,,,
2013-06-24,398,,,,,,,
2013-06-25,390,,,,,,,
2013-06-26,345,,,,,,,
2013-06-27,560,,,,,,,
2013-06-28,323,,,,,,,
2013-06-29,250,,,,,,,
2013-06-30,250,,,,,,,
2013-07-01,372,,,,,,,
2013-07-02,304,,,,,,,
2013-07-03,291,,,,,,,
2013-07-04,290,,,,,,8.1,
2013-07-05,269,,,,,,,
2013-07-06,269,,,,,,,
2013-07-07,289,,,,,,,
2013-07-08,335,,,,,,,
2013-07-09,279,,,,,,,
2013-07-10,269,,,,,,,
2013-07-11,521,,,,,,,
2013-07-12,356,,,,,,,
2013-07-13,268,,,,,,,
2013-07-14,345,,,,,,,
2013-07-15,316,,,,,,9.88714285714286,
2013-07-16,439,,,,,,,
2013-07-17,474,,,,,,,
2013-07-18,469,,,,,,,
2013-07-19,271,,,,,,,
2013-07-20,293,,,,,,,
2013-07-21,271,,,,,,,
2013-07-22,320,,,,,,,
2013-07-23,300,,,,,,,
2013-07-24,264,,,,,,5.58,
2013-07-25,235,,,,,,,
2013-07-26,307,,,,,,,
2013-07-27,257,,,,,,,
2013-07-28,281,,,,,,,
2013-07-29,400,,,,,,,
2013-07-30,289,,,,,,,
2013-07-31,300,,,,,,,
2013-08-01,395,,,,,,,
2013-08-02,297,,,,,,,
2013-08-03,286,,,,,,,
2013-08-04,286,,,,,,,
2013-08-05,425,,,,,,,
2013-08-06,417,,,,,,,
2013-08-07,432,,,,,,5.76,
2013-08-08,414,,,,,,7.83,
2013-08-09,486,,,,,,,
2013-08-10,487,,,,,,,
2013-08-11,497,,,,,,,
