sampledate,depth,wtemp
2008-09-10,16.00,13.540
2008-09-10,17.00,13.170
2008-09-10,18.00,13.000
2008-09-10,19.00,12.670
2008-09-10,20.00,12.300
2008-09-11,0.00,20.430
2008-09-11,0.50,20.380
2008-09-11,1.00,20.240
2008-09-11,1.50,20.340
2008-09-11,2.00,20.430
2008-09-11,3.00,20.260
2008-09-11,4.00,20.020
2008-09-11,5.00,20.560
2008-09-11,6.00,20.480
2008-09-11,7.00,20.340
2008-09-11,8.00,20.350
2008-09-11,9.00,20.330
2008-09-11,10.00,20.420
2008-09-11,11.00,19.290
2008-09-11,12.00,16.610
2008-09-11,13.00,15.080
2008-09-11,14.00,14.450
2008-09-11,15.00,14.080
2008-09-11,16.00,13.700
2008-09-11,17.00,13.270
2008-09-11,18.00,13.070
2008-09-11,19.00,12.700
2008-09-11,20.00,12.350
2008-09-12,0.00,20.780
2008-09-12,0.50,20.600
2008-09-12,1.00,20.410
2008-09-12,1.50,20.480
2008-09-12,2.00,20.530
2008-09-12,3.00,20.330
2008-09-12,4.00,20.070
2008-09-12,5.00,20.600
2008-09-12,6.00,20.500
2008-09-12,7.00,20.340
2008-09-12,8.00,20.350
2008-09-12,9.00,20.320
2008-09-12,10.00,20.440
2008-09-12,11.00,19.630
2008-09-12,12.00,17.310
2008-09-12,13.00,15.160
2008-09-12,14.00,14.450
2008-09-12,15.00,14.000
2008-09-12,16.00,13.640
2008-09-12,17.00,13.180
2008-09-12,18.00,12.920
2008-09-12,19.00,12.570
2008-09-12,20.00,12.240
2008-09-13,0.00,20.580
2008-09-13,0.50,20.480
2008-09-13,1.00,20.320
2008-09-13,1.50,20.430
2008-09-13,2.00,20.520
2008-09-13,3.00,20.330
2008-09-13,4.00,20.090
2008-09-13,5.00,20.640
2008-09-13,6.00,20.550
2008-09-13,7.00,20.380
2008-09-13,8.00,20.380
2008-09-13,9.00,20.320
2008-09-13,10.00,20.380
2008-09-13,11.00,19.370
2008-09-13,12.00,16.390
2008-09-13,13.00,15.050
2008-09-13,14.00,14.420
2008-09-13,15.00,14.090
2008-09-13,16.00,13.690
2008-09-13,17.00,13.270
2008-09-13,18.00,13.140
2008-09-13,19.00,12.790
2008-09-13,20.00,12.390
2008-09-15,0.00,19.890
2008-09-15,0.50,19.850
2008-09-15,1.00,19.700
2008-09-15,1.50,19.820
2008-09-15,2.00,19.900
2008-09-15,3.00,19.720
2008-09-15,4.00,19.380
2008-09-15,5.00,20.020
2008-09-15,6.00,19.960
2008-09-15,7.00,19.710
2008-09-15,8.00,19.830
2008-09-15,9.00,19.820
2008-09-15,10.00,19.960
2008-09-15,11.00,19.830
2008-09-15,12.00,18.000
2008-09-15,13.00,15.340
2008-09-15,14.00,14.830
2008-09-15,15.00,14.210
2008-09-15,16.00,13.810
2008-09-15,17.00,13.340
2008-09-15,18.00,13.060
2008-09-15,19.00,12.750
2008-09-15,20.00,12.410
2008-09-16,0.00,19.710
2008-09-16,0.50,19.660
2008-09-16,1.00,19.500
2008-09-16,1.50,19.620
2008-09-16,2.00,19.700
2008-09-16,3.00,19.520
2008-09-16,4.00,19.130
2008-09-16,5.00,19.810
2008-09-16,6.00,19.730
2008-09-16,7.00,19.400
2008-09-16,8.00,19.600
2008-09-16,9.00,19.570
2008-09-16,10.00,19.720
2008-09-16,11.00,19.620
2008-09-16,12.00,19.510
2008-09-16,13.00,16.250
2008-09-16,14.00,14.950
2008-09-16,15.00,14.430
2008-09-16,16.00,13.890
2008-09-16,17.00,13.360
2008-09-16,18.00,13.030
2008-09-16,19.00,12.670
2008-09-16,20.00,12.320
2008-09-17,0.00,20.190
2008-09-17,0.50,20.020
2008-09-17,1.00,19.790
2008-09-17,1.50,19.800
2008-09-17,2.00,19.780
2008-09-17,3.00,19.460
2008-09-17,4.00,19.140
2008-09-17,5.00,19.700
2008-09-17,6.00,19.600
2008-09-17,7.00,19.250
2008-09-17,8.00,19.460
2008-09-17,9.00,19.440
2008-09-17,10.00,19.580
2008-09-17,11.00,19.490
2008-09-17,12.00,19.110
2008-09-17,13.00,16.480
2008-09-17,14.00,14.810
2008-09-17,15.00,14.340
2008-09-17,16.00,13.750
2008-09-17,17.00,13.210
2008-09-17,18.00,12.950
2008-09-17,19.00,12.550
2008-09-17,20.00,12.230
2008-09-18,0.00,19.940
2008-09-18,0.50,19.870
2008-09-18,1.00,19.700
2008-09-18,1.50,19.780
2008-09-18,2.00,19.840
2008-09-18,3.00,19.620
2008-09-18,4.00,19.210
2008-09-18,5.00,19.800
2008-09-18,6.00,19.650
2008-09-18,7.00,19.270
2008-09-18,8.00,19.480
2008-09-18,9.00,19.430
2008-09-18,10.00,19.550
2008-09-18,11.00,19.340
2008-09-18,12.00,18.240
2008-09-18,13.00,15.660
2008-09-18,14.00,14.750
2008-09-18,15.00,14.310
2008-09-18,16.00,13.790
2008-09-18,17.00,13.200
2008-09-18,18.00,12.950
2008-09-18,19.00,12.610
2008-09-18,20.00,12.290
2008-09-19,0.00,19.670
2008-09-19,0.50,19.600
2008-09-19,1.00,19.440
2008-09-19,1.50,19.550
2008-09-19,2.00,19.620
2008-09-19,3.00,19.430
2008-09-19,4.00,19.140
2008-09-19,5.00,19.690
2008-09-19,6.00,19.580
2008-09-19,7.00,19.230
2008-09-19,8.00,19.370
2008-09-19,9.00,19.320
2008-09-19,10.00,19.430
2008-09-19,11.00,19.290
2008-09-19,12.00,18.970
2008-09-19,13.00,17.330
2008-09-19,14.00,14.860
2008-09-19,15.00,14.260
2008-09-19,16.00,13.830
2008-09-19,17.00,13.310
2008-09-19,18.00,12.960
2008-09-19,19.00,12.590
2008-09-19,20.00,12.240
2008-09-20,0.00,20.750
2008-09-20,0.50,20.520
2008-09-20,1.00,20.260
2008-09-20,1.50,20.210
2008-09-20,2.00,20.140
2008-09-20,3.00,19.770
2008-09-20,4.00,19.240
2008-09-20,5.00,19.800
2008-09-20,6.00,19.700
2008-09-20,7.00,19.310
2008-09-20,8.00,19.450
2008-09-20,9.00,19.340
2008-09-20,10.00,19.350
2008-09-20,11.00,19.060
2008-09-20,12.00,18.540
2008-09-20,13.00,16.760
2008-09-20,14.00,15.140
2008-09-20,15.00,14.200
2008-09-20,16.00,13.580
2008-09-20,17.00,13.110
2008-09-20,18.00,12.920
2008-09-20,19.00,12.570
2008-09-20,20.00,12.210
2008-09-21,0.00,21.670
2008-09-21,0.50,21.220
2008-09-21,1.00,20.840
2008-09-21,1.50,20.630
2008-09-21,2.00,20.450
2008-09-21,3.00,19.810
2008-09-21,4.00,19.260
2008-09-21,5.00,19.850
2008-09-21,6.00,19.680
2008-09-21,7.00,19.270
2008-09-21,8.00,19.350
2008-09-21,9.00,19.230
2008-09-21,10.00,19.240
2008-09-21,11.00,18.940
2008-09-21,12.00,18.440
2008-09-21,13.00,16.890
2008-09-21,14.00,15.030
2008-09-21,15.00,14.250
2008-09-21,16.00,13.610
2008-09-21,17.00,13.150
2008-09-21,18.00,12.960
2008-09-21,19.00,12.610
2008-09-21,20.00,12.240
2008-09-22,0.00,20.190
2008-09-22,0.50,20.110
2008-09-22,1.00,19.930
2008-09-22,1.50,20.020
2008-09-22,2.00,20.090
2008-09-22,3.00,19.880
2008-09-22,4.00,19.540
2008-09-22,5.00,20.090
2008-09-22,6.00,19.910
2008-09-22,7.00,19.460
2008-09-22,8.00,19.420
2008-09-22,9.00,19.280
2008-09-22,10.00,19.270
2008-09-22,11.00,18.860
2008-09-22,12.00,18.120
2008-09-22,13.00,16.800
2008-09-22,14.00,15.360
2008-09-22,15.00,14.520
2008-09-22,16.00,13.800
2008-09-22,17.00,13.160
2008-09-22,18.00,12.930
2008-09-22,19.00,12.600
2008-09-22,20.00,12.270
2008-09-23,0.00,20.150
2008-09-23,0.50,20.090
2008-09-23,1.00,19.920
2008-09-23,1.50,20.010
2008-09-23,2.00,20.080
2008-09-23,3.00,19.870
2008-09-23,4.00,19.500
2008-09-23,5.00,20.040
2008-09-23,6.00,19.830
2008-09-23,7.00,19.390
2008-09-23,8.00,19.470
2008-09-23,9.00,19.370
2008-09-23,10.00,19.370
2008-09-23,11.00,18.990
2008-09-23,12.00,18.290
2008-09-23,13.00,17.090
2008-09-23,14.00,15.350
2008-09-23,15.00,14.710
2008-09-23,16.00,13.770
2008-09-23,17.00,13.110
2008-09-23,18.00,12.940
2008-09-23,19.00,12.620
2008-09-23,20.00,12.300
2008-09-24,0.00,20.750
2008-09-24,0.50,20.480
2008-09-24,1.00,20.250
2008-09-24,1.50,20.310
2008-09-24,2.00,20.360
2008-09-24,3.00,20.130
2008-09-24,4.00,19.820
2008-09-24,5.00,20.270
2008-09-24,6.00,19.990
2008-09-24,7.00,19.530
2008-09-24,8.00,19.540
2008-09-24,9.00,19.380
2008-09-24,10.00,19.370
2008-09-24,11.00,19.120
2008-09-24,12.00,18.810
2008-09-24,13.00,17.410
2008-09-24,14.00,15.680
2008-09-24,15.00,14.640
2008-09-24,16.00,13.700
2008-09-24,17.00,13.120
2008-09-24,18.00,12.890
2008-09-24,19.00,12.580
2008-09-24,20.00,12.270
2008-09-26,0.00,21.110
2008-09-26,0.50,20.940
2008-09-26,1.00,20.720
2008-09-26,1.50,20.740
2008-09-26,2.00,20.730
2008-09-26,3.00,20.340
2008-09-26,4.00,19.960
2008-09-26,5.00,20.310
2008-09-26,6.00,20.010
2008-09-26,7.00,19.550
2008-09-26,8.00,19.520
2008-09-26,9.00,19.330
2008-09-26,10.00,19.340
2008-09-26,11.00,19.140
2008-09-26,12.00,18.770
2008-09-26,13.00,16.840
2008-09-26,14.00,15.040
2008-09-26,15.00,14.320
2008-09-26,16.00,13.810
2008-09-26,17.00,13.320
2008-09-26,18.00,13.050
2008-09-26,19.00,12.710
2008-09-26,20.00,12.340
2008-09-27,0.00,20.590
2008-09-27,0.50,20.540
2008-09-27,1.00,20.370
2008-09-27,1.50,20.450
2008-09-27,2.00,20.510
2008-09-27,3.00,20.230
2008-09-27,4.00,19.850
2008-09-27,5.00,20.270
2008-09-27,6.00,20.030
2008-09-27,7.00,19.560
2008-09-27,8.00,19.520
2008-09-27,9.00,19.360
2008-09-27,10.00,19.380
2008-09-27,11.00,19.120
2008-09-27,12.00,18.680
2008-09-27,13.00,17.480
2008-09-27,14.00,15.390
2008-09-27,15.00,14.460
2008-09-27,16.00,13.860
2008-09-27,17.00,13.280
2008-09-27,18.00,12.950
2008-09-27,19.00,12.630
2008-09-27,20.00,12.300
2008-09-28,0.00,20.410
2008-09-28,0.50,20.380
2008-09-28,1.00,20.230
2008-09-28,1.50,20.340
2008-09-28,2.00,20.420
2008-09-28,3.00,20.240
2008-09-28,4.00,19.990
2008-09-28,5.00,20.490
2008-09-28,6.00,20.330
2008-09-28,7.00,19.830
2008-09-28,8.00,19.510
2008-09-28,9.00,19.250
2008-09-28,10.00,19.190
2008-09-28,11.00,18.890
2008-09-28,12.00,18.500
2008-09-28,13.00,17.270
2008-09-28,14.00,15.370
2008-09-28,15.00,14.390
2008-09-28,16.00,13.910
2008-09-28,17.00,13.420
2008-09-28,18.00,13.100
2008-09-28,19.00,12.720
2008-09-28,20.00,12.420
2008-09-29,0.00,19.880
2008-09-29,0.50,19.840
2008-09-29,1.00,19.720
2008-09-29,1.50,19.830
2008-09-29,2.00,19.910
2008-09-29,3.00,19.720
2008-09-29,4.00,19.390
2008-09-29,5.00,20.020
2008-09-29,6.00,19.930
2008-09-29,7.00,19.670
2008-09-29,8.00,19.750
2008-09-29,9.00,19.630
2008-09-29,10.00,19.540
2008-09-29,11.00,18.980
2008-09-29,12.00,18.450
2008-09-29,13.00,17.730
2008-09-29,14.00,15.900
2008-09-29,15.00,14.570
2008-09-29,16.00,13.910
2008-09-29,17.00,13.350
2008-09-29,18.00,12.970
2008-09-29,19.00,12.590
2008-09-29,20.00,12.260
2008-09-30,0.00,19.290
2008-09-30,0.50,19.220
2008-09-30,1.00,19.090
2008-09-30,1.50,19.210
2008-09-30,2.00,19.300
2008-09-30,3.00,19.120
2008-09-30,4.00,18.980
2008-09-30,5.00,19.440
2008-09-30,6.00,19.360
2008-09-30,7.00,19.120
2008-09-30,8.00,19.240
2008-09-30,9.00,19.230
2008-09-30,10.00,19.380
2008-09-30,11.00,19.290
2008-09-30,12.00,19.270
2008-09-30,13.00,19.100
2008-09-30,14.00,18.030
2008-09-30,15.00,15.080
2008-09-30,16.00,13.880
2008-09-30,17.00,13.290
2008-09-30,18.00,12.960
2008-09-30,19.00,12.590
2008-09-30,20.00,12.270
2008-10-01,0.00,18.480
2008-10-01,0.50,18.410
2008-10-01,1.00,18.320
2008-10-01,1.50,18.420
2008-10-01,2.00,18.500
2008-10-01,3.00,18.320
2008-10-01,4.00,18.190
2008-10-01,5.00,18.640
2008-10-01,6.00,18.560
2008-10-01,7.00,18.440
2008-10-01,8.00,18.440
2008-10-01,9.00,18.420
2008-10-01,10.00,18.580
2008-10-01,11.00,18.500
2008-10-01,12.00,18.520
2008-10-01,13.00,18.540
2008-10-01,14.00,18.100
2008-10-01,15.00,15.680
2008-10-01,16.00,13.930
2008-10-01,17.00,13.280
2008-10-01,18.00,13.010
2008-10-01,19.00,12.670
2008-10-01,20.00,12.350
2008-10-02,0.00,17.960
2008-10-02,0.50,17.880
2008-10-02,1.00,17.780
2008-10-02,1.50,17.890
2008-10-02,2.00,17.970
2008-10-02,3.00,17.790
2008-10-02,4.00,17.640
2008-10-02,5.00,18.110
2008-10-02,6.00,18.020
2008-10-02,7.00,17.870
2008-10-02,8.00,17.900
2008-10-02,9.00,17.890
2008-10-02,10.00,18.030
2008-10-02,11.00,17.950
2008-10-02,12.00,17.980
2008-10-02,13.00,18.000
2008-10-02,14.00,18.030
2008-10-02,15.00,17.670
2008-10-02,16.00,13.980
2008-10-02,17.00,13.290
2008-10-02,18.00,12.960
2008-10-02,19.00,12.590
2008-10-02,20.00,12.280
2008-10-03,0.00,17.530
2008-10-03,0.50,17.500
2008-10-03,1.00,17.400
2008-10-03,1.50,17.510
2008-10-03,2.00,17.590
2008-10-03,3.00,17.400
2008-10-03,4.00,17.240
2008-10-03,5.00,17.680
2008-10-03,6.00,17.590
2008-10-03,7.00,17.430
2008-10-03,8.00,17.480
2008-10-03,9.00,17.470
2008-10-03,10.00,17.620
2008-10-03,11.00,17.510
2008-10-03,12.00,17.560
2008-10-03,13.00,17.290
2008-10-03,14.00,16.220
2008-10-03,15.00,14.780
2008-10-03,16.00,13.770
2008-10-03,17.00,13.250
2008-10-03,18.00,13.020
2008-10-03,19.00,12.660
2008-10-03,20.00,12.330
2008-10-04,0.00,17.880
2008-10-04,0.50,17.580
2008-10-04,1.00,17.350
2008-10-04,1.50,17.350
2008-10-04,2.00,17.380
2008-10-04,3.00,17.140
2008-10-04,4.00,16.940
2008-10-04,5.00,17.400
2008-10-04,6.00,17.280
2008-10-04,7.00,17.140
2008-10-04,8.00,17.170
2008-10-04,9.00,17.160
2008-10-04,10.00,17.300
2008-10-04,11.00,17.230
2008-10-04,12.00,17.250
2008-10-04,13.00,17.220
2008-10-04,14.00,16.620
2008-10-04,15.00,15.200
2008-10-04,16.00,13.820
2008-10-04,17.00,13.230
2008-10-04,18.00,12.990
2008-10-04,19.00,12.600
2008-10-04,20.00,12.250
2008-10-05,0.00,16.900
2008-10-05,0.50,16.860
2008-10-05,1.00,16.770
2008-10-05,1.50,16.880
2008-10-05,2.00,16.970
2008-10-05,3.00,16.790
2008-10-05,4.00,16.620
2008-10-05,5.00,17.110
2008-10-05,6.00,17.000
2008-10-05,7.00,16.850
2008-10-05,8.00,16.900
2008-10-05,9.00,16.890
2008-10-05,10.00,17.020
2008-10-05,11.00,16.950
2008-10-05,12.00,16.970
2008-10-05,13.00,16.930
2008-10-05,14.00,16.490
2008-10-05,15.00,14.710
2008-10-05,16.00,13.590
2008-10-05,17.00,13.080
2008-10-05,18.00,12.880
2008-10-05,19.00,12.560
2008-10-05,20.00,12.250
2008-10-06,0.00,16.700
2008-10-06,0.50,16.600
2008-10-06,1.00,16.500
2008-10-06,1.50,16.630
2008-10-06,2.00,16.700
2008-10-06,3.00,16.520
2008-10-06,4.00,16.350
2008-10-06,5.00,16.830
2008-10-06,6.00,16.690
2008-10-06,7.00,16.560
2008-10-06,8.00,16.620
2008-10-06,9.00,16.600
2008-10-06,10.00,16.720
2008-10-06,11.00,16.670
2008-10-06,12.00,16.690
2008-10-06,13.00,16.710
2008-10-06,14.00,16.620
2008-10-06,15.00,14.260
2008-10-06,16.00,13.830
2008-10-06,17.00,13.330
2008-10-06,18.00,13.010
2008-10-06,19.00,12.660
2008-10-06,20.00,12.320
2008-10-07,0.00,16.530
2008-10-07,0.50,16.430
2008-10-07,1.00,16.340
2008-10-07,1.50,16.470
2008-10-07,2.00,16.540
2008-10-07,3.00,16.370
2008-10-07,4.00,16.200
2008-10-07,5.00,16.680
2008-10-07,6.00,16.520
2008-10-07,7.00,16.420
2008-10-07,8.00,16.470
2008-10-07,9.00,16.460
2008-10-07,10.00,16.550
2008-10-07,11.00,16.520
2008-10-07,12.00,16.570
2008-10-07,13.00,16.570
2008-10-07,14.00,16.500
2008-10-07,15.00,14.840
2008-10-07,16.00,13.900
2008-10-07,17.00,13.360
2008-10-07,18.00,13.040
2008-10-07,19.00,12.690
2008-10-07,20.00,12.360
2008-10-08,0.00,16.460
2008-10-08,0.50,16.340
2008-10-08,1.00,16.250
2008-10-08,1.50,16.370
2008-10-08,2.00,16.450
2008-10-08,3.00,16.270
2008-10-08,4.00,16.100
2008-10-08,5.00,16.580
2008-10-08,6.00,16.370
2008-10-08,7.00,16.310
2008-10-08,8.00,16.360
2008-10-08,9.00,16.340
2008-10-08,10.00,16.400
2008-10-08,11.00,16.390
2008-10-08,12.00,16.410
2008-10-08,13.00,16.390
2008-10-08,14.00,16.450
2008-10-08,15.00,16.490
2008-10-08,16.00,16.080
2008-10-08,17.00,15.130
2008-10-08,18.00,14.270
2008-10-08,19.00,13.270
2008-10-08,20.00,12.530
2008-10-09,0.00,16.280
2008-10-09,0.50,16.180
2008-10-09,1.00,16.080
2008-10-09,1.50,16.210
2008-10-09,2.00,16.300
2008-10-09,3.00,16.110
2008-10-09,4.00,15.940
2008-10-09,5.00,16.420
2008-10-09,6.00,16.190
2008-10-09,7.00,16.150
2008-10-09,8.00,16.200
2008-10-09,9.00,16.190
2008-10-09,10.00,16.320
2008-10-09,11.00,16.260
2008-10-09,12.00,16.280
2008-10-09,13.00,16.270
2008-10-09,14.00,16.340
2008-10-09,15.00,16.410
2008-10-09,16.00,16.370
2008-10-09,17.00,15.720
2008-10-09,18.00,13.140
2008-10-09,19.00,12.710
2008-10-09,20.00,12.350
2008-10-10,0.00,16.250
2008-10-10,0.50,16.160
2008-10-10,1.00,16.050
2008-10-10,1.50,16.180
2008-10-10,2.00,16.260
2008-10-10,3.00,16.070
2008-10-10,4.00,15.880
2008-10-10,5.00,16.360
2008-10-10,6.00,16.150
2008-10-10,7.00,16.060
2008-10-10,8.00,16.110
2008-10-10,9.00,16.090
2008-10-10,10.00,16.260
2008-10-10,11.00,16.150
2008-10-10,12.00,16.170
2008-10-10,13.00,16.150
2008-10-10,14.00,16.240
2008-10-10,15.00,16.120
2008-10-10,16.00,14.360
2008-10-10,17.00,13.100
2008-10-10,18.00,12.960
2008-10-10,19.00,12.710
2008-10-10,20.00,12.400
2008-10-11,0.00,16.340
2008-10-11,0.50,16.190
2008-10-11,1.00,16.070
2008-10-11,1.50,16.160
2008-10-11,2.00,16.230
2008-10-11,3.00,15.990
2008-10-11,4.00,15.750
2008-10-11,5.00,16.200
2008-10-11,6.00,16.070
2008-10-11,7.00,15.910
2008-10-11,8.00,15.960
2008-10-11,9.00,15.960
2008-10-11,10.00,16.160
2008-10-11,11.00,16.020
2008-10-11,12.00,16.050
2008-10-11,13.00,16.040
2008-10-11,14.00,16.120
2008-10-11,15.00,16.090
2008-10-11,16.00,14.810
2008-10-11,17.00,13.510
2008-10-11,18.00,13.210
2008-10-11,19.00,12.870
2008-10-11,20.00,12.630
2008-10-12,0.00,16.540
2008-10-12,0.50,16.370
2008-10-12,1.00,16.240
2008-10-12,1.50,16.350
2008-10-12,2.00,16.420
2008-10-12,3.00,16.200
2008-10-12,4.00,15.970
2008-10-12,5.00,16.420
2008-10-12,6.00,16.200
2008-10-12,7.00,16.070
2008-10-12,8.00,16.070
2008-10-12,9.00,16.030
2008-10-12,10.00,16.190
2008-10-12,11.00,16.040
2008-10-12,12.00,16.050
2008-10-12,13.00,16.010
2008-10-12,14.00,16.090
2008-10-12,15.00,16.020
2008-10-12,16.00,15.030
2008-10-12,17.00,13.520
2008-10-12,18.00,13.040
2008-10-12,19.00,12.780
2008-10-12,20.00,12.560
2008-10-13,0.00,16.610
2008-10-13,0.50,16.460
2008-10-13,1.00,16.370
2008-10-13,1.50,16.500
2008-10-13,2.00,16.570
2008-10-13,3.00,16.380
2008-10-13,4.00,16.190
2008-10-13,5.00,16.680
2008-10-13,6.00,16.470
2008-10-13,7.00,16.310
2008-10-13,8.00,16.260
2008-10-13,9.00,16.170
2008-10-13,10.00,16.290
2008-10-13,11.00,16.100
2008-10-13,12.00,16.060
2008-10-13,13.00,16.010
2008-10-13,14.00,16.040
2008-10-13,15.00,15.940
2008-10-13,16.00,15.120
2008-10-13,17.00,13.640
2008-10-13,18.00,13.120
2008-10-13,19.00,12.820
2008-10-13,20.00,12.460
2008-10-14,0.00,16.570
2008-10-14,0.50,16.470
2008-10-14,1.00,16.380
2008-10-14,1.50,16.500
2008-10-14,2.00,16.570
2008-10-14,3.00,16.360
2008-10-14,4.00,16.170
2008-10-14,5.00,16.650
2008-10-14,6.00,16.450
2008-10-14,7.00,16.310
2008-10-14,8.00,16.320
2008-10-14,9.00,16.290
2008-10-14,10.00,16.380
2008-10-14,11.00,16.310
2008-10-14,12.00,16.330
2008-10-14,13.00,16.300
2008-10-14,14.00,16.360
2008-10-14,15.00,16.380
2008-10-14,16.00,16.060
2008-10-14,17.00,14.730
2008-10-14,18.00,14.130
2008-10-14,19.00,13.420
2008-10-14,20.00,12.870
2008-10-15,0.00,16.300
2008-10-15,0.50,16.200
2008-10-15,1.00,16.110
2008-10-15,1.50,16.250
2008-10-15,2.00,16.330
2008-10-15,3.00,16.150
2008-10-15,4.00,15.970
2008-10-15,5.00,16.460
2008-10-15,6.00,16.240
2008-10-15,7.00,16.170
2008-10-15,8.00,16.210
2008-10-15,9.00,16.190
2008-10-15,10.00,16.300
2008-10-15,11.00,16.210
2008-10-15,12.00,16.200
2008-10-15,13.00,16.170
2008-10-15,14.00,16.150
2008-10-15,15.00,16.060
2008-10-15,16.00,15.860
2008-10-15,17.00,14.730
2008-10-15,18.00,13.600
2008-10-15,19.00,12.910
2008-10-15,20.00,12.510
2008-10-16,0.00,16.030
2008-10-16,0.50,15.930
2008-10-16,1.00,15.840
2008-10-16,1.50,15.920
2008-10-16,2.00,15.980
2008-10-16,3.00,15.770
2008-10-16,4.00,15.590
2008-10-16,5.00,16.070
2008-10-16,6.00,15.990
2008-10-16,7.00,15.790
2008-10-16,8.00,15.830
2008-10-16,9.00,15.820
2008-10-16,10.00,16.010
2008-10-16,11.00,15.870
2008-10-16,12.00,15.900
2008-10-16,13.00,15.910
2008-10-16,14.00,15.950
2008-10-16,15.00,15.980
2008-10-16,16.00,15.830
2008-10-16,17.00,14.880
2008-10-16,18.00,13.640
2008-10-16,19.00,13.000
2008-10-16,20.00,12.490
2008-10-17,0.00,15.700
2008-10-17,0.50,15.660
2008-10-17,1.00,15.590
2008-10-17,1.50,15.700
2008-10-17,2.00,15.790
2008-10-17,3.00,15.600
2008-10-17,4.00,15.420
2008-10-17,5.00,15.920
2008-10-17,6.00,15.920
2008-10-17,7.00,15.650
2008-10-17,8.00,15.700
2008-10-17,9.00,15.690
2008-10-17,10.00,15.870
2008-10-17,11.00,15.750
2008-10-17,12.00,15.780
2008-10-17,13.00,15.820
2008-10-17,14.00,15.850
2008-10-17,15.00,15.850
2008-10-17,16.00,15.490
2008-10-17,17.00,14.030
2008-10-17,18.00,13.360
2008-10-17,19.00,12.910
2008-10-17,20.00,12.430
2008-10-18,0.00,15.330
2008-10-18,0.50,15.270
2008-10-18,1.00,15.200
2008-10-18,1.50,15.320
2008-10-18,2.00,15.400
2008-10-18,3.00,15.210
2008-10-18,4.00,15.050
2008-10-18,5.00,15.540
2008-10-18,6.00,15.550
2008-10-18,7.00,15.270
2008-10-18,8.00,15.350
2008-10-18,9.00,15.300
2008-10-18,10.00,15.480
2008-10-18,11.00,15.380
2008-10-18,12.00,15.430
2008-10-18,13.00,15.460
2008-10-18,14.00,15.520
2008-10-18,15.00,15.550
2008-10-18,16.00,15.160
2008-10-18,17.00,14.290
2008-10-18,18.00,13.210
2008-10-18,19.00,12.760
2008-10-18,20.00,12.360
2008-10-19,0.00,15.150
2008-10-19,0.50,15.090
2008-10-19,1.00,15.000
2008-10-19,1.50,15.130
2008-10-19,2.00,15.210
2008-10-19,3.00,15.020
2008-10-19,4.00,14.840
2008-10-19,5.00,15.350
2008-10-19,6.00,15.320
2008-10-19,7.00,15.070
2008-10-19,8.00,15.140
2008-10-19,9.00,15.130
2008-10-19,10.00,15.290
2008-10-19,11.00,15.180
2008-10-19,12.00,15.220
2008-10-19,13.00,15.260
2008-10-19,14.00,15.300
2008-10-19,15.00,15.340
2008-10-19,16.00,15.000
2008-10-19,17.00,13.670
2008-10-19,18.00,13.090
2008-10-19,19.00,12.690
2008-10-19,20.00,12.410
2008-10-20,0.00,15.045
2008-10-20,0.50,14.950
2008-10-20,1.00,14.866
2008-10-20,1.50,14.992
2008-10-20,2.00,15.068
2008-10-20,3.00,14.874
2008-10-20,4.00,14.726
2008-10-20,5.00,15.209
2008-10-20,6.00,15.177
2008-10-20,7.00,14.939
2008-10-20,8.00,14.998
2008-10-20,9.00,14.999
2008-10-20,10.00,15.159
2008-10-20,11.00,15.052
2008-10-20,12.00,15.092
2008-10-20,13.00,15.120
2008-10-20,14.00,15.178
2008-10-20,15.00,15.234
2008-10-20,16.00,15.167
2008-10-20,17.00,14.700
2008-10-20,18.00,14.400
2008-10-20,19.00,13.959
2008-10-20,20.00,13.399
2008-10-21,0.00,14.698
2008-10-21,0.50,14.661
2008-10-21,1.00,14.571
2008-10-21,1.50,14.681
2008-10-21,2.00,14.749
2008-10-21,3.00,14.510
2008-10-21,4.00,14.388
2008-10-21,5.00,14.861
2008-10-21,6.00,14.808
2008-10-21,7.00,14.582
2008-10-21,8.00,14.628
2008-10-21,9.00,14.623
2008-10-21,10.00,14.794
2008-10-21,11.00,14.672
2008-10-21,12.00,14.716
2008-10-21,13.00,14.735
2008-10-21,14.00,14.791
2008-10-21,15.00,14.843
2008-10-21,16.00,14.813
2008-10-21,17.00,14.590
2008-10-21,18.00,14.111
2008-10-21,19.00,13.330
2008-10-21,20.00,12.696
2008-10-22,0.00,14.242
2008-10-22,0.50,14.148
2008-10-22,1.00,14.076
2008-10-22,1.50,14.197
2008-10-22,2.00,14.279
2008-10-22,3.00,14.151
2008-10-22,4.00,13.941
2008-10-22,5.00,14.421
2008-10-22,6.00,14.360
2008-10-22,7.00,14.152
2008-10-22,8.00,14.197
2008-10-22,9.00,14.202
2008-10-22,10.00,14.367
2008-10-22,11.00,14.263
2008-10-22,12.00,14.302
2008-10-22,13.00,14.332
2008-10-22,14.00,14.386
2008-10-22,15.00,14.445
2008-10-22,16.00,14.429
2008-10-22,17.00,14.222
2008-10-22,18.00,13.697
2008-10-22,19.00,13.084
2008-10-22,20.00,12.531
2008-10-23,0.00,13.828
2008-10-23,0.50,13.733
2008-10-23,1.00,13.664
2008-10-23,1.50,13.789
2008-10-23,2.00,13.849
2008-10-23,3.00,13.704
2008-10-23,4.00,13.534
